user_id (N),description (S),follower_count (N),friends_count (N),interests (M),interests_count (N),last_tweet_id (N),location (S),name (S),profile_image_url (S),profile_url (S),screen_name (S),statuses_count (N)
17350250,I memorize other peoples words and say them in funny ways or dramatical ways. snapchat: therealjtf instagram: jessetyler,1141023,334,"{  ""1146"" : { ""S"" : ""Dance"" },  ""12796"" : { ""S"" : ""Crying"" },  ""12883"" : { ""S"" : ""Cuteness"" },  ""1421"" : { ""S"" : ""Entertainment"" },  ""17544"" : { ""S"" : ""Gay Pride"" },  ""1848"" : { ""S"" : ""Hair"" },  ""1852"" : { ""S"" : ""Halloween"" },  ""1951"" : { ""S"" : ""Holiday Gifts"" },  ""24031"" : { ""S"" : ""Laughing"" },  ""2499"" : { ""S"" : ""LGBT"" },  ""26"" : { ""S"" : ""Academy Awards (Oscars)"" },  ""2975"" : { ""S"" : ""Musicals"" },  ""35372"" : { ""S"" : ""Singing"" },  ""3997"" : { ""S"" : ""Shakespeare in the Park"" },  ""4391"" : { ""S"" : ""Thanksgiving"" },  ""4410"" : { ""S"" : ""Theater"" },  ""4463"" : { ""S"" : ""Tony Awards "" },  ""542"" : { ""S"" : ""Birthdays"" }}",18,6.75219E+17,"Los Angeles, CA",Jesse Tyler Ferguson,http://pbs.twimg.com/profile_images/523146932365959168/ky4fnBnm_normal.jpeg,http:/twitter.com/jessetyler,jessetyler,7073
2965965137,"Diagnosing systems, actioning insight #workdatdata. Incoming @HiltonWorldwide Senior Manager of Engagement-Ecommerce Analytics. Left patients for #data.",1297,284,"{  ""10219"" : { ""S"" : ""Business Intelligence"" },  ""1161"" : { ""S"" : ""Data Mining"" },  ""12438"" : { ""S"" : ""Content Marketing"" },  ""12439"" : { ""S"" : ""Content Strategy"" },  ""12484"" : { ""S"" : ""Copywriting"" },  ""1424"" : { ""S"" : ""Entrepreneurship"" },  ""18591"" : { ""S"" : ""Growth Hacking"" },  ""2097"" : { ""S"" : ""Intelligence"" },  ""26052"" : { ""S"" : ""Marketing Research"" },  ""2688"" : { ""S"" : ""Marketing"" },  ""35656"" : { ""S"" : ""Social Commerce"" },  ""36703"" : { ""S"" : ""Strategy"" },  ""3733"" : { ""S"" : ""Research"" },  ""4051"" : { ""S"" : ""Small Business"" },  ""4073"" : { ""S"" : ""Social Media"" },  ""4074"" : { ""S"" : ""Social Networking"" },  ""4190"" : { ""S"" : ""Startups"" },  ""42427"" : { ""S"" : ""Web Analytics"" },  ""4534"" : { ""S"" : ""Twitter"" },  ""557"" : { ""S"" : ""Blogs and Blogging"" },  ""6716"" : { ""S"" : ""Analytics"" },  ""8862"" : { ""S"" : ""Big Data"" }}",22,6.75447E+17,"London, England",Lina Mikolajczyk,http://pbs.twimg.com/profile_images/649173030728527872/P5Vi9h33_normal.jpg,http:/twitter.com/linajczyk,linajczyk,706
14940354,"Executive editor & chief content officer of @Mashable; full-time student of the news, lover of social media & long-time follower of the Grateful Dead.",170227,1782,"{  ""1002"" : { ""S"" : ""Colorado Springs, Colorado"" },  ""1214"" : { ""S"" : ""Democratic Party"" },  ""1370"" : { ""S"" : ""Eiffel Tower"" },  ""1410"" : { ""S"" : ""Empire State Building"" },  ""1471"" : { ""S"" : ""Explosions"" },  ""1614"" : { ""S"" : ""France"" },  ""1836"" : { ""S"" : ""Gun Control"" },  ""18700"" : { ""S"" : ""Guns"" },  ""19"" : { ""S"" : ""Abortion"" },  ""1904"" : { ""S"" : ""Heavy Metal Music"" },  ""1933"" : { ""S"" : ""Hillary Rodham Clinton"" },  ""1983"" : { ""S"" : ""Hostages"" },  ""205"" : { ""S"" : ""Angela Merkel"" },  ""222"" : { ""S"" : ""Annie Leibovitz"" },  ""2228"" : { ""S"" : ""Jeb Bush"" },  ""2303"" : { ""S"" : ""Journalism"" },  ""2597"" : { ""S"" : ""Louvre"" },  ""2647"" : { ""S"" : ""Mali"" },  ""2821"" : { ""S"" : ""Middle East"" },  ""3144"" : { ""S"" : ""New York Times"" },  ""3149"" : { ""S"" : ""New York, New York"" },  ""3158"" : { ""S"" : ""News"" },  ""3234"" : { ""S"" : ""NPR"" },  ""3235"" : { ""S"" : ""NRA"" },  ""3383"" : { ""S"" : ""Paris"" },  ""3504"" : { ""S"" : ""Planned Parenthood"" },  ""3525"" : { ""S"" : ""Politics"" },  ""3711"" : { ""S"" : ""Refugees and Displaced People"" },  ""3731"" : { ""S"" : ""Republican Party"" },  ""3839"" : { ""S"" : ""Russia"" },  ""3886"" : { ""S"" : ""San Bernardino, California"" },  ""3935"" : { ""S"" : ""School Shootings and Violence"" },  ""4369"" : { ""S"" : ""Terrorism"" },  ""4391"" : { ""S"" : ""Thanksgiving"" },  ""4529"" : { ""S"" : ""Turkey"" },  ""4760"" : { ""S"" : ""Wall Street Journal"" },  ""65"" : { ""S"" : ""Air France"" },  ""748"" : { ""S"" : ""Canada"" },  ""999"" : { ""S"" : ""Colorado"" }}",39,6.75476E+17,"iPhone: 40.751663,-73.989670",Jim Roberts,http://pbs.twimg.com/profile_images/3002160609/84b88a8e6a4fff0cd9b5fb0075bf9fc5_normal.png,http:/twitter.com/nycjim,nycjim,81305
368422266,"social things @complexmag, @woosteredu grad, free spirit | always omit the oxford comma",684,566,"{  ""12796"" : { ""S"" : ""Crying"" },  ""3057"" : { ""S"" : ""NBA Draft"" },  ""3129"" : { ""S"" : ""New York Knicks"" },  ""35372"" : { ""S"" : ""Singing"" },  ""3636"" : { ""S"" : ""Queens"" },  ""3687"" : { ""S"" : ""Reality Television"" },  ""4375"" : { ""S"" : ""Texas"" },  ""4448"" : { ""S"" : ""TMZ"" }}",8,6.75405E+17,new york,katherine shelby,http://pbs.twimg.com/profile_images/629694208006320129/vmh6MM7u_normal.jpg,http:/twitter.com/katherineshelby,katherineshelby,1747
14523801,"Glover, lover, musical mama,  @mimu_gloves
16diWTDN8DUxsX994WzyNAotVp36qBqXku",2019533,30858,"{  ""1098"" : { ""S"" : ""Croatia"" },  ""1146"" : { ""S"" : ""Dance"" },  ""12685"" : { ""S"" : ""Creative Writing"" },  ""12796"" : { ""S"" : ""Crying"" },  ""12883"" : { ""S"" : ""Cuteness"" },  ""1305"" : { ""S"" : ""Dreams"" },  ""13488"" : { ""S"" : ""Daydreaming"" },  ""1385"" : { ""S"" : ""Electronic Music"" },  ""1488"" : { ""S"" : ""Families and Family Life"" },  ""1517"" : { ""S"" : ""Festivals"" },  ""1520"" : { ""S"" : ""Fiddle"" },  ""1533"" : { ""S"" : ""Fingers"" },  ""16034"" : { ""S"" : ""Experimental Music"" },  ""17313"" : { ""S"" : ""Future"" },  ""2077"" : { ""S"" : ""Indie Rock"" },  ""24031"" : { ""S"" : ""Laughing"" },  ""2558"" : { ""S"" : ""London"" },  ""2598"" : { ""S"" : ""Love"" },  ""27711"" : { ""S"" : ""Motherhood"" },  ""2972"" : { ""S"" : ""Music"" },  ""31486"" : { ""S"" : ""Pop Music"" },  ""3254"" : { ""S"" : ""Oasis"" },  ""3481"" : { ""S"" : ""Piano"" },  ""3482"" : { ""S"" : ""Pianos"" },  ""35372"" : { ""S"" : ""Singing"" },  ""3648"" : { ""S"" : ""Radio"" },  ""3670"" : { ""S"" : ""Random"" },  ""3837"" : { ""S"" : ""Running"" },  ""4439"" : { ""S"" : ""Time-Sharing"" },  ""4443"" : { ""S"" : ""Tina Turner"" },  ""4718"" : { ""S"" : ""Violins"" },  ""542"" : { ""S"" : ""Birthdays"" },  ""557"" : { ""S"" : ""Blogs and Blogging"" },  ""8476"" : { ""S"" : ""Bed"" }}",34,6.75107E+17,Londonish,Imogen Heap,http://pbs.twimg.com/profile_images/545685207022833664/WAzE-nEw_normal.jpeg,http:/twitter.com/imogenheap,imogenheap,6085
792690,"Vector of enthusiasm!!! Making Firewatch at @camposanto, host of Warm Focus Radio at http://t.co/iqAP33dEWS",51317,1459,"{  ""1023"" : { ""S"" : ""Computer Gaming"" },  ""1409"" : { ""S"" : ""Emotions"" },  ""26706"" : { ""S"" : ""Meme"" },  ""3648"" : { ""S"" : ""Radio"" },  ""4435"" : { ""S"" : ""Time"" },  ""4534"" : { ""S"" : ""Twitter"" }}",6,6.75414E+17,Sane Francisco,Patrick Ewing,http://pbs.twimg.com/profile_images/453590893774118912/E00Ns3Dq_normal.png,http:/twitter.com/hoverbird,hoverbird,12730
7624042,"Global Head of Mobile Partnerships @YouTube, married to @sm, servant to @brynavery",1332,815,"{  ""2288"" : { ""S"" : ""Joliet, Illinois"" },  ""2568"" : { ""S"" : ""Longboarding"" },  ""3081"" : { ""S"" : ""Nevada"" },  ""3125"" : { ""S"" : ""New York Giants"" },  ""3429"" : { ""S"" : ""Peoria, Arizona"" },  ""4279"" : { ""S"" : ""Surfing"" },  ""542"" : { ""S"" : ""Birthdays"" },  ""97"" : { ""S"" : ""Alaska"" }}",8,6.75476E+17,San Francisco,Eric Mauskopf,http://pbs.twimg.com/profile_images/484159243327533058/5RV1AEnb_normal.jpeg,http:/twitter.com/mauskopf,mauskopf,3733
8161232,"Tie-loathing adventurer, philanthropist & troublemaker, who believes in turning ideas into reality. Otherwise known as Dr Yes at @virgin!",6911799,3851,"{  ""1058"" : { ""S"" : ""Conversation"" },  ""1196"" : { ""S"" : ""Debating"" },  ""12883"" : { ""S"" : ""Cuteness"" },  ""1305"" : { ""S"" : ""Dreams"" },  ""1328"" : { ""S"" : ""E-books"" },  ""1359"" : { ""S"" : ""Education"" },  ""1390"" : { ""S"" : ""Elephants"" },  ""1415"" : { ""S"" : ""Energy"" },  ""1424"" : { ""S"" : ""Entrepreneurship"" },  ""14687"" : { ""S"" : ""Dublin"" },  ""15129"" : { ""S"" : ""Education Reform"" },  ""15605"" : { ""S"" : ""Environmental Education"" },  ""17313"" : { ""S"" : ""Future"" },  ""17320"" : { ""S"" : ""Futurism"" },  ""1760"" : { ""S"" : ""Global Warming"" },  ""1805"" : { ""S"" : ""Green"" },  ""1862"" : { ""S"" : ""Handwriting"" },  ""1866"" : { ""S"" : ""Happiness"" },  ""2086"" : { ""S"" : ""Innovation"" },  ""2158"" : { ""S"" : ""Ireland"" },  ""2558"" : { ""S"" : ""London"" },  ""2607"" : { ""S"" : ""Luck"" },  ""2646"" : { ""S"" : ""Maldives"" },  ""27717"" : { ""S"" : ""Motivation"" },  ""3263"" : { ""S"" : ""Oceans"" },  ""35657"" : { ""S"" : ""Social Entrepreneurship"" },  ""3833"" : { ""S"" : ""Rugby"" },  ""404"" : { ""S"" : ""Balloons"" },  ""4045"" : { ""S"" : ""Slavery"" },  ""4285"" : { ""S"" : ""Sustainability"" },  ""705"" : { ""S"" : ""Business"" },  ""965"" : { ""S"" : ""Climate"" }}",32,6.75421E+17,"Earth, Milky Way",Richard Branson,http://pbs.twimg.com/profile_images/653533858453811200/Zm8P8_k0_normal.jpg,http:/twitter.com/richardbranson,richardbranson,10194
1394399438,T-Mobile CEO,1895711,191,"{  ""12347"" : { ""S"" : ""Concerts"" },  ""1668"" : { ""S"" : ""Gadget"" },  ""1695"" : { ""S"" : ""Geek"" },  ""1951"" : { ""S"" : ""Holiday Gifts"" },  ""199"" : { ""S"" : ""Android"" },  ""2890"" : { ""S"" : ""Mobile Phones"" },  ""329"" : { ""S"" : ""AT&T"" },  ""34659"" : { ""S"" : ""Second Screen"" },  ""36716"" : { ""S"" : ""Streaming Media"" },  ""3963"" : { ""S"" : ""Seattle, Washington"" },  ""4051"" : { ""S"" : ""Small Business"" },  ""4391"" : { ""S"" : ""Thanksgiving"" },  ""551"" : { ""S"" : ""Black Friday"" }}",13,6.7538E+17,"Bellevue,WA/New York City",John Legere,http://pbs.twimg.com/profile_images/378800000867191841/l_d5gZno_normal.jpeg,http:/twitter.com/JohnLegere,JohnLegere,16031
618294231,"@victor_zheng, inspired by @StealthMountain, coded me, which am alerting users in whose statuses I detect improper grammar. To publish solecisms abases oneself!",25486,2,"{  ""12484"" : { ""S"" : ""Copywriting"" },  ""1409"" : { ""S"" : ""Emotions"" },  ""1784"" : { ""S"" : ""Grammar"" },  ""1785"" : { ""S"" : ""Grammar and Usage"" },  ""4148"" : { ""S"" : ""Spelling"" }}",5,6.75545E+17,Follow me; see grammar errors!,Grammar Police,http://pbs.twimg.com/profile_images/2341472316/o5okjitd56ura1udv15n_normal.png,http:/twitter.com/_grammar_,_grammar_,106293
422388777,"Investing in tech companies @PlayfairCapital. All things data, AI/ML, UX design, marketplaces, mobile. Recovering scientist, photographer, perpetual foodie.",7950,5959,"{  ""1032"" : { ""S"" : ""Computing"" },  ""12475"" : { ""S"" : ""Copenhagen"" },  ""13634"" : { ""S"" : ""Deep Learning"" },  ""1424"" : { ""S"" : ""Entrepreneurship"" },  ""1452"" : { ""S"" : ""Europe"" },  ""17285"" : { ""S"" : ""Fundraising"" },  ""17313"" : { ""S"" : ""Future"" },  ""18591"" : { ""S"" : ""Growth Hacking"" },  ""2086"" : { ""S"" : ""Innovation"" },  ""2097"" : { ""S"" : ""Intelligence"" },  ""24151"" : { ""S"" : ""Lean Startups"" },  ""2558"" : { ""S"" : ""London"" },  ""2620"" : { ""S"" : ""Machine Learning"" },  ""2688"" : { ""S"" : ""Marketing"" },  ""2889"" : { ""S"" : ""Mobile Applications"" },  ""308"" : { ""S"" : ""Artificial Intelligence"" },  ""35373"" : { ""S"" : ""Singularity"" },  ""4083"" : { ""S"" : ""Software Engineering"" },  ""4190"" : { ""S"" : ""Startups"" },  ""4341"" : { ""S"" : ""Technology"" },  ""4695"" : { ""S"" : ""Venture Capital"" },  ""6716"" : { ""S"" : ""Analytics"" }}",22,6.75433E+17,London and San Francisco,Nathan Benaich,http://pbs.twimg.com/profile_images/1860887094/2564_517540442680_3904369_31246376_1912207_n_normal.jpg,http:/twitter.com/NathanBenaich,NathanBenaich,1975
22273667,"CEO and Co-founder @winnielabs. Previously: Director of Product @Postmates, @Twitter, @YouTube, @Google, @MIT. I have the same stroller as Mark Zuckerberg.",32912,899,"{  ""12796"" : { ""S"" : ""Crying"" },  ""12883"" : { ""S"" : ""Cuteness"" },  ""14611"" : { ""S"" : ""Drawing"" },  ""17587"" : { ""S"" : ""Gender"" },  ""1848"" : { ""S"" : ""Hair"" },  ""1852"" : { ""S"" : ""Halloween"" },  ""2598"" : { ""S"" : ""Love"" },  ""27711"" : { ""S"" : ""Motherhood"" },  ""32139"" : { ""S"" : ""Racism"" },  ""32652"" : { ""S"" : ""Relationships"" },  ""3382"" : { ""S"" : ""Parenting"" },  ""386"" : { ""S"" : ""Babies"" },  ""3900"" : { ""S"" : ""San Francisco, California"" },  ""4534"" : { ""S"" : ""Twitter"" },  ""542"" : { ""S"" : ""Birthdays"" },  ""8476"" : { ""S"" : ""Bed"" }}",16,6.75474E+17,San Francisco ,Sara Mauskopf,http://pbs.twimg.com/profile_images/663966962435780608/BPtYJJGY_normal.jpg,http:/twitter.com/sm,sm,28985
11407672,Formerly Product @Twitter. Ex-Android @Google. Currently taking time off to travel the world.,17158,529,"{  ""1216"" : { ""S"" : ""Denmark"" },  ""12475"" : { ""S"" : ""Copenhagen"" },  ""1521"" : { ""S"" : ""FIFA World Cup"" },  ""3339"" : { ""S"" : ""Ottawa"" },  ""34969"" : { ""S"" : ""Sharing Economy"" },  ""3900"" : { ""S"" : ""San Francisco, California"" },  ""4333"" : { ""S"" : ""Taxicabs and Taxicab Drivers"" },  ""4534"" : { ""S"" : ""Twitter"" }}",8,6.63426E+17,San Francisco,Sung Hu Kim,http://pbs.twimg.com/profile_images/486256239702073345/H3A0sbP6_normal.jpeg,http:/twitter.com/sunghu,sunghu,5971
212711552,"Get early access to the latest internet startups.

Tweets by @marckohlbrugge (MK) and @RPISH (RP).
Support: team@betalist.com",32162,0,"{  ""12182"" : { ""S"" : ""Collaboration"" },  ""12295"" : { ""S"" : ""Commerce"" },  ""1234"" : { ""S"" : ""Design"" },  ""12778"" : { ""S"" : ""Crowdsourcing"" },  ""1424"" : { ""S"" : ""Entrepreneurship"" },  ""1669"" : { ""S"" : ""Gadgets"" },  ""18591"" : { ""S"" : ""Growth Hacking"" },  ""2086"" : { ""S"" : ""Innovation"" },  ""2143"" : { ""S"" : ""iPad Apps"" },  ""2144"" : { ""S"" : ""iPhone"" },  ""2145"" : { ""S"" : ""iPhone Apps"" },  ""2688"" : { ""S"" : ""Marketing"" },  ""27518"" : { ""S"" : ""Money"" },  ""28627"" : { ""S"" : ""Networking"" },  ""29761"" : { ""S"" : ""Online Shopping"" },  ""3164"" : { ""S"" : ""Next"" },  ""3580"" : { ""S"" : ""Productivity"" },  ""3829"" : { ""S"" : ""Ruby (programming language)"" },  ""3830"" : { ""S"" : ""Ruby on Rails"" },  ""3978"" : { ""S"" : ""Self-Service"" },  ""4073"" : { ""S"" : ""Social Media"" },  ""4074"" : { ""S"" : ""Social Networking"" },  ""41505"" : { ""S"" : ""Vacation"" },  ""4190"" : { ""S"" : ""Startups"" },  ""42433"" : { ""S"" : ""Web Development"" },  ""4439"" : { ""S"" : ""Time-Sharing"" },  ""4732"" : { ""S"" : ""Visual Design"" },  ""4952"" : { ""S"" : ""YouTube"" }}",28,6.75332E+17,Ahead of the curve,BetaList,http://pbs.twimg.com/profile_images/618036813525979136/jdVhNqga_normal.png,http:/twitter.com/BetaList,BetaList,15388
403265809,student // outward // frank // pizza and music lover // straight forward  // loves cats//  talkative // beautiful // happy personality // loves writing poems.,3000,971,"{  ""1058"" : { ""S"" : ""Conversation"" },  ""11302"" : { ""S"" : ""Chatting"" },  ""12685"" : { ""S"" : ""Creative Writing"" },  ""12796"" : { ""S"" : ""Crying"" },  ""12883"" : { ""S"" : ""Cuteness"" },  ""1305"" : { ""S"" : ""Dreams"" },  ""13488"" : { ""S"" : ""Daydreaming"" },  ""1645"" : { ""S"" : ""Friendship"" },  ""16509"" : { ""S"" : ""Fighting"" },  ""1866"" : { ""S"" : ""Happiness"" },  ""2015"" : { ""S"" : ""Humour"" },  ""2097"" : { ""S"" : ""Intelligence"" },  ""2386"" : { ""S"" : ""Kissing"" },  ""24031"" : { ""S"" : ""Laughing"" },  ""2598"" : { ""S"" : ""Love"" },  ""27711"" : { ""S"" : ""Motherhood"" },  ""27717"" : { ""S"" : ""Motivation"" },  ""2868"" : { ""S"" : ""Mirrors"" },  ""28959"" : { ""S"" : ""Nihilism"" },  ""32652"" : { ""S"" : ""Relationships"" },  ""34671"" : { ""S"" : ""Seduction"" },  ""3515"" : { ""S"" : ""Poetry"" },  ""35582"" : { ""S"" : ""Smiling"" },  ""35622"" : { ""S"" : ""Snooker"" },  ""3670"" : { ""S"" : ""Random"" },  ""3989"" : { ""S"" : ""Sex"" },  ""4159"" : { ""S"" : ""Sri Lanka"" },  ""4170"" : { ""S"" : ""Stalking "" },  ""42435"" : { ""S"" : ""Webcomic"" },  ""4294"" : { ""S"" : ""Sweden"" },  ""4676"" : { ""S"" : ""Valentine's Day"" },  ""542"" : { ""S"" : ""Birthdays"" }}",32,6.73213E+17,India ,Harshita verma,http://pbs.twimg.com/profile_images/552793362395168769/SUWhhQwj_normal.jpeg,http:/twitter.com/harshita__verma,harshita__verma,3777
144429979,Singham in Real Life!!Meri jarurate kaam hai isliye mere zameer me dum hai!!,432,243,"{  ""1094"" : { ""S"" : ""Cricket (game)"" },  ""1418"" : { ""S"" : ""England"" },  ""2065"" : { ""S"" : ""India"" },  ""2607"" : { ""S"" : ""Luck"" },  ""2652"" : { ""S"" : ""Manchester United"" },  ""31929"" : { ""S"" : ""Puns"" },  ""3686"" : { ""S"" : ""Real Madrid"" },  ""3810"" : { ""S"" : ""Ronaldo"" },  ""4071"" : { ""S"" : ""Soccer"" }}",9,6.75378E+17,Twitterland,Mr.Singham,http://pbs.twimg.com/profile_images/563384556007350272/JTbUrv_K_normal.jpeg,http:/twitter.com/successfultiger,successfultiger,10441
77010227,"A Swabhimaani Maratha, MLA Kankavli, Founder of swabhimaan Sangathna. Voicing out the marathi manus today and always.",9482,94,"{  ""1268"" : { ""S"" : ""Discrimination"" },  ""1379"" : { ""S"" : ""Elections"" },  ""2065"" : { ""S"" : ""India"" },  ""2303"" : { ""S"" : ""Journalism"" },  ""2395"" : { ""S"" : ""Kolkata"" },  ""2462"" : { ""S"" : ""Law"" },  ""3158"" : { ""S"" : ""News"" },  ""3657"" : { ""S"" : ""Rain"" },  ""4333"" : { ""S"" : ""Taxicabs and Taxicab Drivers"" },  ""677"" : { ""S"" : ""Budgets and Budgeting"" }}",10,6.75006E+17,"Earth, Milky Way",nitesh rane,http://pbs.twimg.com/profile_images/598819520078163970/HXxvYMBj_normal.jpg,http:/twitter.com/NiteshNRane,NiteshNRane,2757
15374401,"Pretty pictures on Twitter for Android. Okie putting the OK in Oakland.

❝Do it from the heart, or not at all❞",2472,2588,"{  ""1015"" : { ""S"" : ""Comics"" },  ""12796"" : { ""S"" : ""Crying"" },  ""16149"" : { ""S"" : ""Faith"" },  ""24810"" : { ""S"" : ""Logic"" },  ""3715"" : { ""S"" : ""Religion"" },  ""4391"" : { ""S"" : ""Thanksgiving"" },  ""6271"" : { ""S"" : ""Algorithms"" },  ""924"" : { ""S"" : ""Christianity"" },  ""925"" : { ""S"" : ""Christians and Christianity"" }}",9,6.75519E+17,"Oakland, CA",Esteñ,http://pbs.twimg.com/profile_images/656161529180524544/7SipXTNM_normal.jpg,http:/twitter.com/esten,esten,44183
174153942,"writes code, usually in clojure[script]. husbands to @jillivnlinn. grad of @virginia_tech",394,942,"{  ""12011"" : { ""S"" : ""ClojureScript"" },  ""1656"" : { ""S"" : ""Functional Programming"" },  ""1772"" : { ""S"" : ""Google Phone"" },  ""2217"" : { ""S"" : ""Java (programming language)"" },  ""2535"" : { ""S"" : ""Lisp (programming language)"" },  ""265"" : { ""S"" : ""Arduino"" },  ""329"" : { ""S"" : ""AT&T"" },  ""3478"" : { ""S"" : ""PHP"" },  ""3582"" : { ""S"" : ""Programming"" },  ""3900"" : { ""S"" : ""San Francisco, California"" },  ""4083"" : { ""S"" : ""Software Engineering"" },  ""6840"" : { ""S"" : ""Android Development"" },  ""968"" : { ""S"" : ""Clojure"" }}",13,6.75112E+17,"San Francisco, CA",Logan Linn,http://pbs.twimg.com/profile_images/603083848050548736/niAA-0fd_normal.jpg,http:/twitter.com/loganlinn,loganlinn,2991
28506038,Our imagination soars; we are but its shadow on the Earth. Pixar (CFO) then Twitter (COO) now YCombinator,27460,1469,"{  ""1136"" : { ""S"" : ""Dallas Cowboys"" },  ""12883"" : { ""S"" : ""Cuteness"" },  ""1579"" : { ""S"" : ""Football"" },  ""347"" : { ""S"" : ""Auburn Tigers Football"" },  ""34974"" : { ""S"" : ""Sharks"" },  ""4102"" : { ""S"" : ""South Africa"" },  ""4252"" : { ""S"" : ""Subways"" },  ""4269"" : { ""S"" : ""Super Bowl"" }}",8,6.74044E+17,"Earth, Milky Way",Ali Rowghani,http://pbs.twimg.com/profile_images/476981722806886400/VTSyeUxO_normal.jpeg,http:/twitter.com/ROWGHANI,ROWGHANI,3197
300093078,A filmmaker in a parallel universe,422,356,"{  ""2065"" : { ""S"" : ""India"" },  ""2652"" : { ""S"" : ""Manchester United"" },  ""3686"" : { ""S"" : ""Real Madrid"" },  ""3810"" : { ""S"" : ""Ronaldo"" },  ""4071"" : { ""S"" : ""Soccer"" },  ""876"" : { ""S"" : ""Chelsea Football Club"" }}",6,6.75287E+17,"Mumbai, India",Aditya Kadrekar,http://pbs.twimg.com/profile_images/644205421708734464/2IkOUeX4_normal.jpg,http:/twitter.com/AdityaKad10,AdityaKad10,14106
56304605,"Journalist, anchor, author: 2014: The Election That Changed India. mail: rajdeepsardesai52@gmail.com. blog at https://t.co/L2nING3oVB",3111170,771,"{  ""1094"" : { ""S"" : ""Cricket (game)"" },  ""1378"" : { ""S"" : ""Election Results"" },  ""1379"" : { ""S"" : ""Elections"" },  ""16149"" : { ""S"" : ""Faith"" },  ""1632"" : { ""S"" : ""Freedom of Speech and Expression"" },  ""1633"" : { ""S"" : ""Freedom of The Press"" },  ""1936"" : { ""S"" : ""Hinduism"" },  ""2065"" : { ""S"" : ""India"" },  ""2078"" : { ""S"" : ""Indira Gandhi"" },  ""2303"" : { ""S"" : ""Journalism"" },  ""24482"" : { ""S"" : ""Liberalism"" },  ""3158"" : { ""S"" : ""News"" },  ""33587"" : { ""S"" : ""RSS"" },  ""35372"" : { ""S"" : ""Singing"" },  ""4022"" : { ""S"" : ""Sikhs and Sikhism"" },  ""497"" : { ""S"" : ""Berkeley, California"" }}",16,6.75517E+17,New Delhi,Rajdeep Sardesai,http://pbs.twimg.com/profile_images/639435470858940417/lJvWCh_v_normal.jpg,http:/twitter.com/sardesairajdeep,sardesairajdeep,37372
43171850,Partially Functional. Github: marcopolo,124,280,"{  ""12011"" : { ""S"" : ""ClojureScript"" },  ""1436"" : { ""S"" : ""Erlang"" },  ""1656"" : { ""S"" : ""Functional Programming"" },  ""1690"" : { ""S"" : ""Gawker Media"" },  ""1762"" : { ""S"" : ""GNU"" },  ""1878"" : { ""S"" : ""Haskell"" },  ""199"" : { ""S"" : ""Android"" },  ""2217"" : { ""S"" : ""Java (programming language)"" },  ""2530"" : { ""S"" : ""Linux"" },  ""2535"" : { ""S"" : ""Lisp (programming language)"" },  ""2940"" : { ""S"" : ""Motorcycles"" },  ""3580"" : { ""S"" : ""Productivity"" },  ""3582"" : { ""S"" : ""Programming"" },  ""3626"" : { ""S"" : ""Python (programming language)"" },  ""3829"" : { ""S"" : ""Ruby (programming language)"" },  ""41874"" : { ""S"" : ""Vim"" },  ""4652"" : { ""S"" : ""Unix"" },  ""6839"" : { ""S"" : ""Android Apps"" },  ""6840"" : { ""S"" : ""Android Development"" },  ""968"" : { ""S"" : ""Clojure"" }}",20,6.667E+17,"Earth, Milky Way",Marco Munizaga,http://pbs.twimg.com/profile_images/616011294555045888/LtBxkF2q_normal.jpg,http:/twitter.com/open_sourcery,open_sourcery,760
5491,"Researcher @Stanford, formerly @Facebook Data Science",4318,370,"{  ""3494"" : { ""S"" : ""Pittsburgh"" },  ""3895"" : { ""S"" : ""San Francisco Food"" },  ""3900"" : { ""S"" : ""San Francisco, California"" }}",3,6.58667E+17,Menlo Park,Cameron Marlow,http://pbs.twimg.com/profile_images/423464671111159808/B9rB8r7C_normal.jpeg,http:/twitter.com/cameronmarlow,cameronmarlow,200
